Date,DayOfWeek,TubeJourneyCount,t1,t2,hum,wind_speed,weather,is_holiday,is_weekend,season
18-09-2024,Wednesday,3654000,18.925,18.925,69.68583333,16.92083333,Partially cloudy,0,0,2
19-09-2024,Thursday,3801000,19.675,19.675,72.07125,17.5875,Clear,0,0,2
20-09-2024,Friday,3404000,18.74166667,18.74166667,71.37791667,15.75,Overcast,0,0,2
21-09-2024,Saturday,3141000,19.1875,19.1875,75.56916667,9.608333333,Partially cloudy,0,1,2
22-09-2024,Sunday,2081000,18.02083333,18.02083333,90.0075,9.470833333,"Rain, Overcast",0,1,2
23-09-2024,Monday,3178000,16.94583333,16.94583333,85.68166667,15.49583333,"Rain, Overcast",0,0,2
24-09-2024,Tuesday,3751000,14.99166667,14.99166667,79.36041667,11.78333333,Overcast,0,0,2
25-09-2024,Wednesday,3781000,13.94583333,13.94583333,82.16458333,11.00833333,Overcast,0,0,2
26-09-2024,Thursday,3952000,14.4625,14.4625,88.13333333,16.87083333,"Rain, Partially cloudy",0,0,2
27-09-2024,Friday,3543000,11.5875,11.28333333,77.58958333,16.075,"Rain, Overcast",0,0,2
28-09-2024,Saturday,3282000,9.583333333,8.9875,74.57375,8.241666667,Clear,0,1,2
29-09-2024,Sunday,2124000,10.80416667,10.7125,76.75166667,14.62083333,Partially cloudy,0,1,2
30-09-2024,Monday,3245000,14.0375,14.0375,87.48166667,23.7125,"Rain, Overcast",0,0,2
01-10-2024,Tuesday,3806000,12.70833333,12.70833333,87.40875,19.67916667,"Rain, Overcast",0,0,2
02-10-2024,Wednesday,3764000,14.38333333,14.38333333,84.25375,15.2875,Overcast,0,0,2
03-10-2024,Thursday,3927000,12.12916667,12.12916667,76.33208333,9.033333333,Partially cloudy,0,0,2
04-10-2024,Friday,3566000,10.95833333,10.95833333,80.28541667,5.241666667,Partially cloudy,0,0,2
05-10-2024,Saturday,3341000,13,12.99166667,71.30375,10.26666667,Partially cloudy,0,1,2
06-10-2024,Sunday,2189000,13.55,13.55,83.44708333,13.42916667,Overcast,0,1,2
07-10-2024,Monday,3302000,14.86666667,14.86666667,84.535,13.18333333,Partially cloudy,0,0,2
08-10-2024,Tuesday,3817000,14.94166667,14.94166667,87.25791667,15.00833333,"Rain, Partially cloudy",0,0,2
09-10-2024,Wednesday,3843000,14.24166667,14.24166667,83.73708333,12.80833333,Overcast,0,0,2
10-10-2024,Thursday,4124000,10.98333333,10.77916667,73.94166667,11.45,Partially cloudy,0,0,2
11-10-2024,Friday,3667000,8.245833333,8.083333333,75.48166667,5.170833333,Clear,0,0,2
12-10-2024,Saturday,3108000,11.25416667,10.58333333,76.33208333,13.5875,Partially cloudy,0,1,2
13-10-2024,Sunday,2199000,8.491666667,7.25,71.45541667,8.966666667,Clear,0,1,2
14-10-2024,Monday,3353000,10.45416667,9.7875,88.88125,11.66666667,Overcast,0,0,2
15-10-2024,Tuesday,3816000,13.7375,13.7375,89.4275,12.575,Overcast,0,0,2
16-10-2024,Wednesday,3773000,17.80416667,17.80416667,85.21708333,15.05416667,Overcast,0,0,2
17-10-2024,Thursday,3928000,15.56666667,15.56666667,83.10625,10.8875,Partially cloudy,0,0,2
18-10-2024,Friday,3521000,12.49166667,12.49166667,87.81,8.641666667,Partially cloudy,0,0,2
19-10-2024,Saturday,3133000,14.07083333,14.07083333,86.1375,12.82916667,"Rain, Overcast",0,1,2
20-10-2024,Sunday,2172000,14.5,14.5,85.18166667,20.525,Partially cloudy,0,1,2
21-10-2024,Monday,3291000,13.125,13.125,82.02208333,12.15833333,Partially cloudy,0,0,2
22-10-2024,Tuesday,3781000,12.02083333,11.62083333,88.39916667,10.31666667,Partially cloudy,0,0,2
23-10-2024,Wednesday,3754000,13.59583333,13.59583333,85.44708333,9,Overcast,0,0,2
24-10-2024,Thursday,3910000,13.25416667,13.15833333,84.40208333,11.77083333,Clear,0,0,2
25-10-2024,Friday,3572000,14.12916667,14.12916667,94.3175,8.758333333,Overcast,0,0,2
26-10-2024,Saturday,3177000,12.12083333,12.09583333,94.48083333,4.5,Partially cloudy,0,1,2
27-10-2024,Sunday,2468000,11.268,11.188,86.1256,7.34,Partially cloudy,0,1,2
28-10-2024,Monday,3388000,13.77083333,13.77083333,89.80666667,15.55416667,Overcast,0,0,2
29-10-2024,Tuesday,3813000,14.05416667,14.05416667,89.84208333,6.891666667,Overcast,0,0,2
30-10-2024,Wednesday,3896000,13.4125,13.4125,80.95958333,5.004166667,Overcast,0,0,2
31-10-2024,Thursday,3910000,12.425,12.425,83.21208333,4.020833333,Overcast,0,0,2
01-11-2024,Friday,3645000,12.3375,12.3375,79.90166667,8.4375,Overcast,0,0,2
02-11-2024,Saturday,3119000,13.06666667,13.06666667,83.56916667,10.19166667,Overcast,0,1,2
03-11-2024,Sunday,2026000,12.25833333,12.25833333,78.73041667,10.16666667,Overcast,0,1,2
04-11-2024,Monday,3195000,11.2,11.2,80.65916667,8.225,Overcast,0,0,2
05-11-2024,Tuesday,3555000,10.87916667,10.87916667,85.26333333,4.604166667,Overcast,0,0,2
06-11-2024,Wednesday,3649000,10.075,10,92.76625,4.4375,Overcast,0,0,2
07-11-2024,Thursday,3598000,10.53333333,10.47083333,88.41416667,8.741666667,Overcast,0,0,2
08-11-2024,Friday,3531000,9.4125,8.3,81.08791667,9.341666667,Overcast,0,0,2
09-11-2024,Saturday,3282000,8.3625,8.175,75.72083333,4.458333333,Overcast,0,1,2
10-11-2024,Sunday,2266000,9.020833333,8.8625,86.16666667,5.295833333,Overcast,0,1,2
11-11-2024,Monday,3337000,10.3375,9.9375,77.94625,9.2625,Clear,0,0,2
12-11-2024,Tuesday,3750000,9.8125,8.704166667,79.3825,16.07916667,Partially cloudy,0,0,2
13-11-2024,Wednesday,3876000,9.570833333,8.808333333,82.31375,8.0875,Partially cloudy,0,0,2
14-11-2024,Thursday,4034000,10.14583333,9.979166667,80.19041667,9.125,Overcast,0,0,2
15-11-2024,Friday,3712000,8.033333333,7.408333333,77.99208333,5.804166667,Overcast,0,0,2
16-11-2024,Saturday,3447000,8.308333333,7.541666667,87.61625,10.40416667,Overcast,0,1,2
17-11-2024,Sunday,2380000,8.720833333,7.0875,81.66416667,14.5,Partially cloudy,0,1,2
18-11-2024,Monday,3333000,7.704166667,6.716666667,90.10458333,6.5375,"Rain, Overcast",0,0,2
19-11-2024,Tuesday,3826000,4.645833333,2.3,90.48166667,12.4,"Rain, Overcast",0,0,2
20-11-2024,Wednesday,3899000,2.120833333,-1.8375,77.31375,16.17083333,Partially cloudy,0,0,2
21-11-2024,Thursday,4097000,1.475,-1.254166667,78.39708333,9.6875,Overcast,0,0,2
22-11-2024,Friday,3821000,4.108333333,0.6,72.52875,17.50416667,Clear,0,0,2
23-11-2024,Saturday,3232000,9.033333333,7.595833333,87.625,24.4875,"Rain, Overcast",0,1,2
24-11-2024,Sunday,2234000,15.95416667,15.95416667,75.13416667,36.43333333,"Rain, Overcast",0,1,2
25-11-2024,Monday,3424000,9.945833333,9.008333333,78.325,17.58333333,Partially cloudy,0,0,2
26-11-2024,Tuesday,4042000,7.433333333,5.954166667,78.30416667,9.325,Clear,0,0,2
27-11-2024,Wednesday,4036000,6.441666667,3.895833333,89.71083333,14.04583333,"Rain, Overcast",0,0,2
28-11-2024,Thursday,4305000,3.558333333,2.904166667,90.93375,4.541666667,Clear,0,0,2
29-11-2024,Friday,4121000,6.775,4.808333333,80.01166667,12.17083333,Clear,0,0,2
30-11-2024,Saturday,3760000,11.82083333,11.60833333,88.40666667,11.18333333,Overcast,0,1,2
01-12-2024,Sunday,2452000,11.5375,11.5375,92.67791667,18.62916667,Overcast,0,1,3
02-12-2024,Monday,3574000,9.95,8.845833333,80.12083333,16.325,Overcast,0,0,3
03-12-2024,Tuesday,4055000,6.058333333,5.245833333,81.32625,5.783333333,Partially cloudy,0,0,3
04-12-2024,Wednesday,4204000,6.754166667,5.3625,87.23666667,9.7875,Overcast,0,0,3
05-12-2024,Thursday,4379000,12.1375,11.7125,88.34666667,24.69166667,"Rain, Overcast",0,0,3
06-12-2024,Friday,4154000,8.633333333,5.9125,71.7675,20.0125,Clear,0,0,3
07-12-2024,Saturday,3318000,8.579166667,5.004166667,79.30791667,38.98333333,"Rain, Overcast",0,1,3
08-12-2024,Sunday,2498000,7.545833333,3.645833333,84.98125,27.51666667,"Rain, Overcast",0,1,3
09-12-2024,Monday,3615000,7.908333333,4.595833333,78.60583333,22.20416667,Overcast,0,0,3
10-12-2024,Tuesday,4060000,7.066666667,3.6125,80.10833333,21.25833333,Overcast,0,0,3
11-12-2024,Wednesday,4174000,6.854166667,4.095833333,78.17625,15.2,Overcast,0,0,3
12-12-2024,Thursday,4272000,7.15,5.695833333,89.56208333,8.3,Overcast,0,0,3
13-12-2024,Friday,3944000,5.391666667,3.829166667,90.58416667,7.5375,Overcast,0,0,3
14-12-2024,Saturday,3702000,6.066666667,3.566666667,85.16166667,12.36666667,Partially cloudy,0,1,3
15-12-2024,Sunday,2547000,9.495833333,8.383333333,88.0225,18.05,Overcast,0,1,3
16-12-2024,Monday,3355000,10.6375,10.1875,80.26416667,18.475,Overcast,0,0,3
17-12-2024,Tuesday,3710000,8.7375,7.404166667,89.56583333,14.4,Overcast,0,0,3
18-12-2024,Wednesday,3753000,12.775,12.775,85.43041667,27.29583333,"Rain, Overcast",0,0,3
19-12-2024,Thursday,3762000,7.383333333,4.325,75.85125,21.53333333,Partially cloudy,0,0,3
20-12-2024,Friday,3417000,6.075,3.291666667,84.6225,14.71666667,Clear,0,0,3
21-12-2024,Saturday,3074000,8.7,6.770833333,83.78125,22.40833333,Partially cloudy,0,1,3
22-12-2024,Sunday,2269000,6.4625,2.116666667,68.005,28.98333333,Partially cloudy,0,1,3
23-12-2024,Monday,2834000,6.170833333,3.454166667,71.2575,14.47916667,Clear,0,0,3
24-12-2024,Tuesday,1870000,9.658333333,8.891666667,93.94625,10.86666667,Overcast,0,0,3
25-12-2024,Wednesday,0,9.2875,8.295833333,90.87958333,8.366666667,Overcast,1,0,3
26-12-2024,Thursday,1503000,6.9625,6.458333333,92.81041667,5.1,Overcast,1,0,3
27-12-2024,Friday,2561000,6.4125,6.220833333,96.82791667,3.9,Overcast,0,0,3
28-12-2024,Saturday,2623000,4.858333333,3.366666667,93.96791667,7.3125,Overcast,0,1,3
